account_id,last_month_balance,city,gender,job,month,active_income,passive_income
gb2d5f1e5e9h,7000,Bandar Lampung,female,Analytics Manager,5,4940000,0
gb2d9f1j7g4j,167000,Pekanbaru,male,Chief operating officer,5,5320000,0
gb2e8c5c0e9h,130000,Sibolga,female,Traveling nurse,5,6080000,0
gb2f4f6e7j8b,6000,Pariaman,female,Cruise line worker,5,4560000,0
gb2f4j4i4g6b,168000,Balikpapan,female,Tech support specialist,5,2660000,0
gb2f7g4j1a3d,703542000,Cirebon,male,Ambulance drivers/attendants,5,3800000,0
gb2f9j4e0d0i,19000,Jambi,male,Tech support specialist,5,2660000,0
gb2g1c7j0j0d,19000,Banjarbaru,female,Barista,5,3040000,0
gb2g2a4h9i4b,31000,Pekalongan,female,Flight attendant,5,2280000,0
gb2g6d4j4g1f,5000,Subulussalam,male,Virtual assistant,5,3420000,0
gb2g9a0f4c9h,24959000,Gorontalo,female,Physician assistants,5,7980000,0
gb2g9d7f2f7g,8000,Pontianak,male,Camp counselor,5,3040000,0
gb2g9f8i7h3h,652000,Tegal,female,Teacher/tutor,5,5320000,0
gb2h2i8f9c1g,103000,Banda Aceh,female,Home health aids,5,1520000,0
gb2h5i3h3j5h,163000,Tidore,female,QA Manager,5,8740000,0
gb2h6d0i9g2e,10000,Baubau,male,Physical therapists,5,10260000,0
gb2h7e2a4d1a,4000,Banda Aceh,female,Ambulance drivers/attendants,5,3800000,0
gb2h7h8f5b1i,23000,Malang,female,Tech support specialist,5,2660000,0
gb2h9e9a5c4c,11000,Banjarmasin,female,Web developer/designer,5,1900000,0
gb2i0b1d7f3g,6000,Banjarbaru,female,Analytics Manager,5,4940000,0
gb2i4d4f5h5g,21000,Pematangsiantar,female,Virtual assistant,5,3420000,0
gb2i5d7e0h3i,3000,Lubuklinggau,male,Auditor,5,4180000,0
gb2i5j6e4g3f,36000,Salatiga,male,Stock clerk,5,1900000,0
gb2i6b4j5b0i,13000,Lubuklinggau,male,Camp counselor,5,3040000,0
gb2i6c2h2b1e,4000,West Jakarta,male,Warehouse worker,5,1520000,0
gb2i7f8f4e2b,2000,Tebing Tinggi,male,Retail sales,5,1900000,0
gb2i8j6d6i9e,1000,Prabumulih,female,Virtual assistant,5,3420000,0
gb2i9a0c3f4h,398000,Tebing Tinggi,female,Data Scientist,5,14060000,0
gb2i9c9i3c8a,559000,Banjarmasin,female,Writer/editor,5,1520000,0
gb2j2c4f8i6d,10000,Mojokerto,female,Software Architect,5,4940000,0
gb2j3b2i1i9a,5000,Solok,male,Medical transcriptionist,5,2660000,0
gb2j8c4a8f9i,237000,Jambi,male,Statisticians,5,11020000,0
gb2j8f9j5d8h,66000,Padang,female,Traveling nurse,5,6080000,0
gb2j9g1j2c7d,615000,Binjai,male,Chief technology officer,5,5320000,0
gb3a4i4e9j6e,4000,Sorong,female,Franchise owner,5,3420000,0
gb3a6b4h4g0h,3000,Parepare,female,Software Architect,5,4940000,0
gb3a6e0b6h5g,38000,South Jakarta,female,Call center representative,5,5320000,0
gb3b2a6g6d8a,26000,Pangkal Pinang,female,Software Engineer,5,4940000,0
gb3b2d2j0c5d,418000,Probolinggo,male,Project Manager,5,8740000,0
gb3b3a9a2i8d,9000,Palangka Raya,male,Software Architect,5,4940000,0
gb3b8a0i6j5b,7000,Parepare,male,Truck driver,5,7220000,0
gb3b8f7j9d2h,13725000,Banjarmasin,male,Lead engineer,5,5700000,0
gb3d6j9h9b2i,15000,West Jakarta,male,Ambulance drivers/attendants,5,3800000,0
gb3d7g3e5j7d,652000,Serang,female,Barista,5,3040000,0
gb3e0b2d7e4h,125000,Pematangsiantar,female,Writer/editor,5,1520000,0
gb3e1f1f3j9a,12000,Pontianak,female,Mobile Developer,5,5320000,0
gb3e7e6c2f3j,12000,Batam,male,Warehouse worker,5,1520000,0
gb3f2e0d2j1b,14000,Banjarbaru,female,Lead engineer,5,5700000,0
gb3f7c3g3b7f,31000,Sungai Penuh,male,Sales representative,5,1900000,0
gb3f9e4b8a1f,17000,Pontianak,female,Home health aids,5,1520000,0
gb3g2a0f2e7c,20000,Tomohon,male,Warehouse worker,5,1520000,0
gb3g3b6d8g8d,18000,Kupang,male,Barista,5,3040000,0
gb3g3c1b9h0i,192000,Pangkal Pinang,female,Chief technology officer,5,5320000,0
gb3g3j2h5g4e,87471000,Semarang,male,Tech support specialist,5,2660000,0
gb3g8c4a7a0h,7000,Samarinda,male,Warehouse worker,5,1520000,0
gb3g9g2i5g1e,6000,Bukittinggi,female,Ambulance drivers/attendants,5,3800000,0
gb3h0a5a1f5b,9000,Batam,female,Virtual assistant,5,3420000,0
gb3h0f9c6h8e,20000,Depok,male,Medical transcriptionist,5,2660000,0
gb3h1e8b3j1j,45000,Tidore,male,Senior java developer,5,10260000,0
gb3h7h3g6g7g,114000,Ternate,male,Sales representative,5,1900000,0
gb3h7i0h5h4g,25000,Parepare,male,Ambulance drivers/attendants,5,3800000,0
gb3h9h3a5c8j,18000,Central Jakarta,male,Franchise owner,5,3420000,0
gb3i0h2g3g3c,324000,Semarang,male,Medical transcriptionist,5,2660000,0
gb3i5b5f5h8e,3304000,Sawahlunto,female,Sales representative,5,1900000,0
gb3i5e5h6c5d,24000,Central Jakarta,female,Warehouse worker,5,1520000,0
gb3i5g4b4h5h,5000,Tidore,female,Translator,5,2660000,0
gb3i8h6f6c4e,10000,Sabang,male,Camp counselor,5,3040000,0
gb3j0a4i2i0h,15000,Semarang,male,Chief operating officer,5,5320000,0
gb3j0c9d9e3i,71000,Malang,female,Software Engineer,5,4940000,0
gb3j0e2c0d0a,14000,Bandar Lampung,male,Research assistant,5,5320000,0
gb3j0f9d4d1g,79321000,Jambi,male,Medical transcriptionist,5,2660000,0
gb3j1b5i7d0f,15000,Pematangsiantar,male,Lead developer,5,5700000,0
gb3j2a2h7e2j,3484000,Sabang,female,Virtual assistant,5,3420000,0
gb3j2c3f6g2j,103000,Pekalongan,male,Retail sales,5,1900000,0
gb3j3h6h4f1d,465000,Blitar,female,Software Architect,5,4940000,0
gb3j4f7i6j5h,73000,Sukabumi,female,QA Manager,5,8740000,0
gb3j5d0e1b1g,6000,Probolinggo,male,Retail buyer,5,2660000,0
gb3j5f8f9d4e,194000,Bima,female,Warehouse worker,5,1520000,0
gb3j6g5b9h6b,20000,Balikpapan,female,Stock clerk,5,1900000,0
gb3j8e7i1d3j,3139000,West Jakarta,female,Auditor,5,4180000,0
gb3j9f8e8i0j,30000,Central Jakarta,male,Occupational therapy assistants/aids,5,11400000,0
gb4a6h8c7c2e,155000,Banjar,male,Flight attendant,5,2280000,0
gb4a8a7a5g0i,3000,Padang,female,Flight attendant,5,2280000,0
gb4b1c9e8f8d,27000,Tidore,male,Virtual assistant,5,3420000,0
gb4b3f8g0h6j,6000,Parepare,female,Cruise line worker,5,4560000,0
gb4b7c7c6e7d,4000,Samarinda,female,Call center representative,5,5320000,0
gb4c2c1g3b1e,10000,Lubuklinggau,female,Railroad worker,5,2660000,0
gb4c3c9d4i6b,21000,Tual,male,Ambulance drivers/attendants,5,3800000,0
gb4c3c9f8e1d,5000,Blitar,male,Truck driver,5,7220000,0
gb4c3e2j5c0f,68000,Bandar Lampung,female,Full stack developer,5,5700000,0
gb4c4e9a2d3f,7000,Bitung,female,Auditor,5,4180000,0
gb4d6h2d1e9b,17000,Cirebon,male,Chief technology officer,5,5320000,0
gb4d6h8g4b1e,4000,Makassar,female,Writer/editor,5,1520000,0
gb4d9c2e3j4d,7000,Kendari,male,Cruise line worker,5,4560000,0
gb4e4g5c9f0f,33000,Sibolga,male,Truck driver,5,7220000,0
gb4e5g2g6e6g,6000,Dumai,male,Physician assistants,5,7980000,0
gb4f0c8e5f7d,7000,Padang Panjang,female,Mobile Developer,5,5320000,0
gb4f2e0d5h2h,21000,Pematangsiantar,female,Medical transcriptionist,5,2660000,0
gb4f2i6f1g1g,31000,Salatiga,female,Truck driver,5,7220000,0
gb4f2i9b3i8f,28000,Parepare,female,Au pair,5,6840000,0
gb4f4e2f2d1d,14000,Kediri,male,Virtual assistant,5,3420000,0
gb4f5h7a2g6f,29000,Pagar Alam,female,Analytics Manager,5,4940000,0
gb4f6f9a5i8e,4060000,Palembang,male,Retail buyer,5,2660000,0
gb4g0g9d4a3b,13000,Semarang,female,Lead developer,5,5700000,0
gb4g0h7j6j0e,3000,Dumai,male,Barista,5,3040000,0
gb4g3e8c5d0a,11000,Binjai,female,Medical transcriptionist,5,2660000,0
gb4g3i1a5e4b,869000,Salatiga,female,Franchise owner,5,3420000,0
gb4g6e6h1i0a,131000,Solok,male,Physical therapists,5,10260000,0
gb4g7b2d8g6h,1747000,Salatiga,male,Call center representative,5,5320000,0
gb4h0i2j3b1g,572000,Bitung,female,Physical therapists,5,10260000,0
gb4h1i8d9e0d,8000,Depok,female,Data Scientist,5,14060000,0
gb4h6d5d1j8f,1000,Kediri,female,Nurse practitioners,5,11400000,0
gb4h9f8c5h6d,4000,Central Jakarta,female,Host/hostess (restaurant),5,1900000,0
gb4i1b6b5c0c,13000,Surakarta,female,Analytics Manager,5,4940000,0
gb4i4d4a0i8g,112000,Pasuruan,male,Lead developer,5,5700000,0
gb4i5e1h4a6i,4000,Dumai,female,Chief operating officer,5,5320000,0
gb4i5f0f1j6e,16000,East Jakarta,male,Physician assistants,5,7980000,0
gb4j0b4b3a6j,28728000,Cimahi,female,Wind turbine service technicians,5,8360000,0
gb4j0h4a4c1h,2000,Subulussalam,male,Office clerk,5,2280000,0
gb4j1d0b0j9g,14000,Padang Panjang,male,Auditor,5,4180000,0
gb4j2e1e9b2i,118000,Bekasi,female,Warehouse worker,5,1520000,0
gb4j4a0c4b6i,7000,Bima,male,Retail sales,5,1900000,0
gb4j4e6i2e3i,14000,Ambon,male,Chief technology officer,5,5320000,0
gb4j8e1h0g3g,9000,Kediri,female,Teacher/tutor,5,5320000,0
gb4j9h9h9f4d,30000,Gunungsitoli,female,Web developer/designer,5,1900000,0
gb5a4h8g6a7d,9000,Mojokerto,female,UX Designer,5,7600000,0
gb5a5i2b8d8a,44000,Pematangsiantar,male,Host/hostess (restaurant),5,1900000,0
gb5b5i9j8d9g,15000,Tanjungbalai,male,Retail buyer,5,2660000,0
gb5b8e2h5i8f,53000,Probolinggo,female,Software Architect,5,4940000,0
gb5b9g6g9h2f,24000,Bitung,male,Physical therapist assistants/aides,5,11400000,0
gb5c1a5a9f9c,1000,Bitung,male,Analytics Manager,5,4940000,0
gb5c1c8b4f7c,5000,Sibolga,female,Camp counselor,5,3040000,0
gb5c1e1h0g9e,115000,Kediri,male,Physical therapist assistants/aides,5,11400000,0
gb5c2h3e2g8e,388000,East Jakarta,male,Writer/editor,5,1520000,0
gb5c9h9c6f2b,7000,Langsa,male,Warehouse worker,5,1520000,0
gb5d1d8d7i4j,19000,Gunungsitoli,male,Cashier,5,2280000,0
gb5d2c6f9f3i,7107000,South Jakarta,female,Nurse practitioners,5,11400000,0
gb5d2j5d0f6g,147000,Probolinggo,female,Wind turbine service technicians,5,8360000,0
gb5d3a2h3g1h,2000,Pontianak,female,Waiter/waitress,5,2280000,0
gb5d4f8d1g6b,13000,Denpasar,male,Railroad worker,5,2660000,0
gb5d5i1h8a2i,5000,Cilegon,female,Auditor,5,4180000,0
gb5e0j9i4b7j,244000,Magelang,male,Stock clerk,5,1900000,0
gb5e2b7i5i2j,11000,Bandar Lampung,male,Travel agent,5,2660000,0
gb5e6a0a9j5i,348000,Mataram,male,Writer/editor,5,1520000,0
gb5e6i6c3h8c,8000,Magelang,male,Software Architect,5,4940000,0
gb5e6j8j4b1g,158000,Padang Sidempuan,female,Ambulance drivers/attendants,5,3800000,0
gb5f0i3c3e5i,185000,Tangerang,female,Retail sales,5,1900000,0
gb5f1g8a7e4d,9000,Palangka Raya,female,Tech support specialist,5,2660000,0
gb5f1i5h5b3g,8000,South Jakarta,male,QA Manager,5,8740000,0
gb5f3g6f9d0f,136000,Parepare,male,Writer/editor,5,1520000,0
gb5f7a1g6j2f,19000,Yogyakarta,male,Mobile Developer,5,5320000,0
gb5f7j2g1j0b,9000,Parepare,female,Web developer/designer,5,1900000,0
gb5g0i7i7g9i,15000,Gorontalo,male,Chief technology officer,5,5320000,0
gb5g5a6g0g0g,20000,North Jakarta,female,Web developer/designer,5,1900000,0
gb5g8f0j0f3c,158000,Mataram,male,Traveling nurse,5,6080000,0
gb5g9e0g6f3e,13000,Pasuruan,male,Warehouse worker,5,1520000,0
gb5h2h9j6i3h,3000,Solok,male,Warehouse worker,5,1520000,0
gb5h7i3g1h7a,2000,Pariaman,male,Wind turbine service technicians,5,8360000,0
gb5h9e8h7a4a,2000,Bandar Lampung,female,Chief technology officer,5,5320000,0
gb5i1j8c3b8g,248000,Manado,male,Home health aids,5,1520000,0
gb5i4b5c1b2j,282000,Baubau,male,Sales representative,5,1900000,0
gb5i6i4g4d7i,12000,Tarakan,female,Commercial divers,5,1520000,0
gb5i7d0c4i0a,5000,Bukittinggi,female,Research assistant,5,5320000,0
gb5i8d8f9j2a,17000,Denpasar,male,Lead engineer,5,5700000,0
gb6a3h6e8g4c,2000,Tangerang,male,Barista,5,3040000,0
gb6a5a4d4a0h,3000,Manado,male,Statisticians,5,11020000,0
gb6a5a9a0j4a,67000,Tanjungbalai,male,Commercial divers,5,1520000,0
gb6b7i4f0f3b,7000,Kendari,male,Railroad worker,5,2660000,0
gb6c0i4c7c2j,1000,Jayapura,female,Recruiter,5,7980000,0
gb6c1j2j4a5i,4000,Batam,female,Virtual assistant,5,3420000,0
gb6c2a9g3d7g,224000,West Jakarta,male,Medical transcriptionist,5,2660000,0
gb6c2c8j5g4e,17000,Madiun,male,Tech support specialist,5,2660000,0
gb6c2e0j6b1c,133000,Prabumulih,male,Call center representative,5,5320000,0
gb6c4i9f4c1h,7000,Pasuruan,male,Chief operating officer,5,5320000,0
gb6c7j7f2h7j,27000,Salatiga,female,Project Manager,5,8740000,0
gb6c8g5j4b9d,41000,Bekasi,female,Translator,5,2660000,0
gb6c9j2f2b6i,7000,Bogor,female,QA Manager,5,8740000,0
gb6d0b7d5a2i,43000,Tanjung Pinang,male,Barista,5,3040000,0
gb6d0f1b8g4i,10000,Bogor,female,Home health aids,5,1520000,0
gb6d0g0g8c7d,8000,Sungai Penuh,female,Physical therapist assistants/aides,5,11400000,0
gb6d5c5a1f3c,517000,Bukittinggi,female,Occupational therapy assistants/aids,5,11400000,0
gb6d7g5c5c7b,4000,Pekanbaru,female,Stock clerk,5,1900000,0
gb6d9b5e8j3g,26000,Palopo,female,Project Manager,5,8740000,0
gb6d9e8f8g7g,60000,Jambi,male,Teacher/tutor,5,5320000,0
gb6e0d7g0i2a,28000,Solok,male,Project Manager,5,8740000,0
gb6e0i1a2i0c,152467000,Serang,female,Analytics Manager,5,4940000,0
gb6e1d7f3c1f,12000,Probolinggo,female,Cruise line worker,5,4560000,0
gb6e5d0i5i0j,8000,Jayapura,male,Software QA engineer,5,7980000,0
gb6e5g1f7h2b,29000,Tidore,male,QA Manager,5,8740000,0
gb6e7d7i6e1c,59000,Ternate,female,Writer/editor,5,1520000,0
gb6f0j2a7d2g,87000,Kotamobagu,male,Senior java developer,5,10260000,0
gb6f3g3h5j6h,6000,Tomohon,male,Tech support specialist,5,2660000,0
gb6f3j9b9f4h,60000,Depok,male,Software Architect,5,4940000,0
gb6f5j6g8h1g,89000,Pagar Alam,male,Wind turbine service technicians,5,8360000,0
gb6g0c3f8e6g,8000,Tebing Tinggi,male,Lead developer,5,5700000,0
gb6g1f2a6g6f,15000,Central Jakarta,female,Wind turbine service technicians,5,8360000,0
gb6g2d1c1h2e,4000,Gorontalo,female,Physical therapists,5,10260000,0
gb6g2f8a2i3e,64000,Surabaya,female,Tech support specialist,5,2660000,0
gb6g3j2h7e3h,988000,North Jakarta,female,Sales representative,5,1900000,0
gb6g5b0j5e0e,489000,Tomohon,male,Au pair,5,6840000,0
gb6g5j6c7f1a,7000,North Jakarta,female,QA Manager,5,8740000,0
gb6h5b9h4j3c,8000,Cilegon,male,Traveling nurse,5,6080000,0
gb6h5e3c5c4b,3000,Madiun,male,Waiter/waitress,5,2280000,0
gb6h8e4g7h6j,3000,Palu,male,English as a second language (ESL) teacher,5,2660000,0
gb6i1e3i0e1g,19000,Gorontalo,male,Chief technology officer,5,5320000,0
gb6i6a3i0e8j,7000,Jambi,male,Wind turbine service technicians,5,8360000,0
gb6i8j6i3g7i,19000,Surabaya,male,Analytics Manager,5,4940000,0
gb6i9a5g7i7f,34000,Lubuklinggau,female,Waiter/waitress,5,2280000,0
gb6i9f1c1c5e,13000,Makassar,female,Analytics Manager,5,4940000,0
gb6j0d9c7g3i,11000,Padang,female,Warehouse worker,5,1520000,0
gb6j2c7d3h0e,82000,Malang,female,Lead developer,5,5700000,0
gb7a1b0d2j2e,154000,Banjar,male,Software Engineer,5,4940000,0
gb7a3i5i1c6b,20000,Probolinggo,male,Physical therapists,5,10260000,0
gb7a5i8g2e9j,19000,Parepare,male,Physical therapist assistants/aides,5,11400000,0
gb7a6e3f3c8h,4000,Samarinda,female,Statisticians,5,11020000,0
gb7b0c4h4g6i,2427000,Singkawang,female,Tech support specialist,5,2660000,0
gb7b0f7e5e0b,9000,Bogor,male,Franchise owner,5,3420000,0
gb7b3f1c4b9g,7000,West Jakarta,male,Truck driver,5,7220000,0
gb7b4a7i7i2h,54000,North Jakarta,male,Teacher/tutor,5,5320000,0
gb7b5j4f2d3j,5000,Blitar,male,Call center representative,5,5320000,0
gb7b6b2h6d1b,3000,Central Jakarta,female,Travel agent,5,2660000,0
gb7b6i4i3b0h,11000,Bandung,male,Cruise line worker,5,4560000,0
gb7b8d6h4c5f,10000,Sungai Penuh,male,Railroad worker,5,2660000,0
gb7c1a7i0e9c,17000,Baubau,female,Stock clerk,5,1900000,0
gb7c2j1i0e4e,7000,Bukittinggi,female,Truck driver,5,7220000,0
gb7c4f7h9a7a,52000,Mojokerto,male,Wind turbine service technicians,5,8360000,0
gb7c5b6f1c3f,14000,Solok,male,Stock clerk,5,1900000,0
gb7c7f5b7c9f,8000,Padang Sidempuan,female,Truck driver,5,7220000,0
gb7c7h2e8h1a,13000,West Jakarta,female,Truck driver,5,7220000,0
gb7c9f0e8g9j,11000,Balikpapan,male,Office clerk,5,2280000,0
gb7d5g7h5e6j,11000,Salatiga,male,Stock clerk,5,1900000,0
gb7d8i7j8j6j,13000,Banda Aceh,male,Sales representative,5,1900000,0
gb7e2d7c7f4g,4000,Gorontalo,female,Web developer/designer,5,1900000,0
gb7e8g0b5i6f,194000,Gunungsitoli,female,Lead developer,5,5700000,0
gb7e9c3d6j0b,20000,Bandar Lampung,female,Lead developer,5,5700000,0
gb7f1b5i4b0i,98000,Padang Panjang,female,Sales representative,5,1900000,0
gb7f7i1b7a6e,67000,Singkawang,male,Commercial divers,5,1520000,0
gb7g1h4d7c6e,4000,Pariaman,female,Software Engineer,5,4940000,0
gb7g2h7a0a2j,34000,Gunungsitoli,female,Truck driver,5,7220000,0
gb7g3b4a0b3c,292000,Langsa,male,Call center representative,5,5320000,0
gb7g5e3g4g2g,403000,Tebing Tinggi,male,Traveling nurse,5,6080000,0
gb7g7i7c8c4f,9000,Jayapura,male,Call center representative,5,5320000,0
gb7g8f8j1e2c,12000,Blitar,female,Statisticians,5,11020000,0
gb7g9j6c6a7i,2000,Jambi,female,Translator,5,2660000,0
gb7h0i0b4j9e,519000,Banjarmasin,male,Senior java developer,5,10260000,0
gb7h1b4c8j5e,21000,Bandung,female,Physical therapists,5,10260000,0
gb7h1h5c8e2g,28000,South Jakarta,female,Virtual assistant,5,3420000,0
gb7h6c4a2f5d,5000,Bogor,male,Full stack developer,5,5700000,0
gb7i2f0h6g2a,17000,Banjarbaru,female,Statisticians,5,11020000,0
gb7i5e5i7b7j,8000,Palu,female,Writer/editor,5,1520000,0
gb7i7i1j4c3d,12000,Batu,female,Railroad worker,5,2660000,0
gb7i8g2h0b2c,196000,Tomohon,female,Analytics Manager,5,4940000,0
gb7j0b7c4g4j,23215000,Sibolga,male,Physician assistants,5,7980000,0
gb7j6b9b1j0h,6000,Pekanbaru,female,Physical therapists,5,10260000,0
gb7j6f7i2d8b,327000,West Jakarta,female,Chief technology officer,5,5320000,0
gb7j8f4a3j6a,2000,Yogyakarta,male,Flight attendant,5,2280000,0
gb8a1b5e6g2f,77284000,Magelang,female,Writer/editor,5,1520000,0
gb8a6f8e9f1j,8000,Jambi,female,Mobile Developer,5,5320000,0
gb8a7i5i5g1f,4000,Pagar Alam,male,Lead engineer,5,5700000,0
gb8a7j2g7h8g,5000,Palangka Raya,female,Mobile Developer,5,5320000,0
gb8a9f3a4c5a,67000,Lubuklinggau,female,Lead engineer,5,5700000,0
gb8a9g4f6j6e,63000,Probolinggo,female,Mobile Developer,5,5320000,0
gb8b4d8h6e9j,3000,Pariaman,male,Au pair,5,6840000,0
gb8b5d8f3h8c,16000,Bengkulu,female,Camp counselor,5,3040000,0
gb8b5j1d9g2c,5000,Palu,male,Au pair,5,6840000,0
gb8b6h4i7d2j,14000,Palopo,male,Web developer/designer,5,1900000,0
gb8c5a1b9g3f,4000,Probolinggo,male,Au pair,5,6840000,0
gb8c6c7g0d0f,3316000,Serang,male,Call center representative,5,5320000,0
gb8c7h9h4b1b,3888000,Payakumbuh,male,Medical transcriptionist,5,2660000,0
gb8d1h1j2j6b,13000,Padang Sidempuan,female,UX Designer,5,7600000,0
gb8d1j6h6b9a,10000,Makassar,female,Software Engineer,5,4940000,0
gb8d2d8h3c3c,35000,Langsa,male,Camp counselor,5,3040000,0
gb8d4h4f8f1h,7000,Manado,male,Chief technology officer,5,5320000,0
gb8d6d8g6c8f,779000,Lubuklinggau,male,Translator,5,2660000,0
gb8d6j9j0f3j,52000,Balikpapan,female,Data Scientist,5,14060000,0
gb8d7b2i5i4j,568000,Mataram,male,Franchise owner,5,3420000,0
gb8d7d1g5f4i,25000,Depok,male,Tech support specialist,5,2660000,0
gb8d8d1c5f2e,2000,Ambon,female,Camp counselor,5,3040000,0
gb8d9c5j6d6f,21471000,Pekanbaru,female,Commercial divers,5,1520000,0
gb8e1b9j0d6d,0,Palangka Raya,female,Physical therapist assistants/aides,5,11400000,0
gb8e2d4f2d9d,19647000,Surakarta,female,Android developer,5,4940000,0
gb8e6d3b7b8b,54000,Balikpapan,male,Medical transcriptionist,5,2660000,0
gb8f0h1i9f0d,59000,Banda Aceh,male,Lead engineer,5,5700000,0
gb8f2d1b3a2e,7000,Jayapura,female,Web developer/designer,5,1900000,0
gb8f4e6f9e7f,634000,South Jakarta,female,Traveling nurse,5,6080000,0
gb8f7i9i3g5d,3911000,Binjai,female,Software Engineer,5,4940000,0
gb8f7j1g9c6b,231000,Tebing Tinggi,female,Mobile Developer,5,5320000,0
gb8g1f4e8e7c,94000,Tomohon,male,Home health aids,5,1520000,0
gb8g3d3e4i1j,25000,Sukabumi,male,Chief technology officer,5,5320000,0
gb8g3g6f1g8e,2000,Padang Panjang,male,Nurse practitioners,5,11400000,0
gb8h3a0d4h2e,15000,Gunungsitoli,female,Physician assistants,5,7980000,0
gb8h3j6g2j1d,529909000,Binjai,female,Lead engineer,5,5700000,0
gb8h6i0b0j6f,381000,Blitar,male,Railroad worker,5,2660000,0
gb8h7a7g5j6d,21000,Palembang,male,Chief operating officer,5,5320000,0
gb8h8i5c6d0h,6243000,Tanjung Pinang,female,Traveling nurse,5,6080000,0
gb8i1f5d0b6b,11000,Tanjungbalai,female,Office clerk,5,2280000,0
gb8i5c7g0f0f,158000,Madiun,female,Au pair,5,6840000,0
gb8i7g8i8a9h,6000,Samarinda,male,Translator,5,2660000,0
gb8j0c6g6b8f,34000,South Jakarta,female,Research assistant,5,5320000,0
gb8j1e1f1j8i,14000,South Jakarta,male,Waiter/waitress,5,2280000,0
gb8j5b3a0f0b,11000,Tanjungbalai,female,Host/hostess (restaurant),5,1900000,0
gb8j7h1h6a6d,130000,Kupang,female,Physical therapist assistants/aides,5,11400000,0
gb8j9f0g1g1g,3000,North Jakarta,female,Recruiter,5,7980000,0
gb9a3a7d1b7a,106000,Denpasar,male,Physical therapist assistants/aides,5,11400000,0
gb9a4h1f1j9g,6000,Tual,female,Stock clerk,5,1900000,0
gb9a8i5f0g4d,3000,Tasikmalaya,female,Teacher/tutor,5,5320000,0
gb9b2f2e5c5f,43000,Bekasi,female,Cruise line worker,5,4560000,0
gb9b4i1j7e3d,7000,Lhokseumawe,male,Writer/editor,5,1520000,0
gb9b5f5d8f3c,2000,Palembang,male,Software Engineer,5,4940000,0
gb9b6b6b0d4h,421000,Surakarta,female,Tech support specialist,5,2660000,0
gb9b7e7b1g9f,80191000,Tegal,male,Recruiter,5,7980000,0
gb9b7h8i5f8i,1000,Baubau,male,Cruise line worker,5,4560000,0
gb9c3e8e8f5h,47000,Sungai Penuh,female,Research assistant,5,5320000,0
gb9c4j3d1b4j,11000,Ternate,male,Teacher/tutor,5,5320000,0
gb9c7g8i7a0i,19000,Palangka Raya,female,Office clerk,5,2280000,0
gb9d3i9e4i0i,20000,Binjai,female,Chief operating officer,5,5320000,0
gb9d5h4d5j3c,8000,Tarakan,male,Host/hostess (restaurant),5,1900000,0
gb9d7f4g3e6j,9000,Batam,male,Statisticians,5,11020000,0
gb9e1d5b6a2f,26000,Surakarta,male,Home health aids,5,1520000,0
gb9e3g7g9a6c,10000,West Jakarta,female,Mobile Developer,5,5320000,0
gb9e7a1b4j4j,124000,Yogyakarta,male,Camp counselor,5,3040000,0
gb9e7a8f9e1h,204000,Surakarta,female,Franchise owner,5,3420000,0
gb9e7e6h5i1g,8000,Padang Panjang,male,Project Manager,5,8740000,0
gb9f7b8b6j2d,132000,Ambon,male,Office clerk,5,2280000,0
gb9f8d5i9c5h,13000,Magelang,male,Physician assistants,5,7980000,0
gb9g2a0b2b6e,5480000,Kediri,male,Teacher/tutor,5,5320000,0
gb9g2g2h1g2e,21000,Madiun,female,Lead developer,5,5700000,0
gb9g3e0a6g4i,183000,Palembang,female,Research assistant,5,5320000,0
gb9g4d2a9d2g,2000,Parepare,male,Full stack developer,5,5700000,0
gb9g5c1g6b0j,311000,Yogyakarta,female,Chief operating officer,5,5320000,0
gb9g5j3d6i1d,31000,Cilegon,female,Cashier,5,2280000,0
gb9h0a4f0g4a,2000,Semarang,female,Cashier,5,2280000,0
gb9h0c7h6f4j,4564000,Tebing Tinggi,female,Auditor,5,4180000,0
gb9h1a2c6b2h,20000,Bitung,male,QA Manager,5,8740000,0
gb9h4g1d8i9f,88202000,Batu,male,Statisticians,5,11020000,0
gb9h5b3h4g2b,374000,West Jakarta,female,Commercial divers,5,1520000,0
gb9i0f9b1i8c,13876000,Sukabumi,male,Software Architect,5,4940000,0
gb9i2e3e0c5e,0,Prabumulih,male,Analytics Manager,5,4940000,0
gb9i4f4e9b4g,55000,Jambi,female,Software QA engineer,5,7980000,0
gb9i5b0c0a0a,13000,Bekasi,female,Medical transcriptionist,5,2660000,0
gb9i5d7h4e3d,5000,Ambon,female,Lead developer,5,5700000,0
gb9i7a6a6i4c,14000,Bekasi,male,Retail buyer,5,2660000,0
gb9i8e2g8i7b,11000,Cirebon,male,Truck driver,5,7220000,0
gb9j2h8a3d6i,4891000,Sorong,male,Auditor,5,4180000,0
gb9j6b2g5e7i,4000,Padang,female,Travel agent,5,2660000,0
gb9j6g1i8c0d,53000,East Jakarta,female,Physician assistants,5,7980000,0
gc0a5a6i6j9d,35000,Tual,male,Truck driver,5,7220000,0
gc0a5b1a5h4c,56000,Cilegon,female,Nurse practitioners,5,11400000,0
gc0a6c2j4h0h,6000,Manado,male,Web developer/designer,5,1900000,0
gc0b1c6j8d4b,11000,Pekanbaru,male,Data Scientist,5,14060000,0
